sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Trial,flow.Sequence,2_42_0,2022-07-18T15:14:48.518Z,,,1,AV,1867.4129999998258,completion,,,991833.7000000001,991831.4999999999,989930733,989939.9,989964087,991848688,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_42,2022-07-18T15:14:48.519Z,,,1,AV,1869.613000000012,,,,991833.9999999999,991833.7000000001,989930733,989938.9999999999,989964087,991848688,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_43_0_0,2022-07-18T15:14:50.603Z,,,1,AV,2084.6340000000782,timeout,,,993918.4999999999,993916645,991832011,991835.2000000001,991848688,993933322,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_43_0_1,2022-07-18T15:14:50.702Z,,,1,AV,99.11399999994319,timeout,,,994017.4999999999,994015766,993916645,993918.7000000001,993933322,994032436,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_43_0_2,2022-07-18T15:14:50.845Z,,,1,AV,125.96400000003632,response,stim_detected,mousedown,994159.9,994158.4,994015766,994017.7999999999,994032436,994166.89,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_43_0,2022-07-18T15:14:50.845Z,,,1,AV,2309.7120000000577,completion,,,994160.2999999999,994158.4,991832011,991834.9999999999,991848688,994166.89,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_43,2022-07-18T15:14:50.846Z,,,1,AV,2311.7120000000577,,,,994160.7000000001,994160.4,991832011,991834.2000000001,991848688,994166.89,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_44_0_0,2022-07-18T15:14:53.138Z,,,1,A,2300.8349999999627,timeout,,,996453.2000000001,996451052,994150213,994161.9,994166.89,996467725,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_44_0_1,2022-07-18T15:14:53.239Z,,,1,A,100.77100000006612,timeout,,,996554.2000000001,996551818,996451052,996453.4999999999,996467725,996568496,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_44_0_2,2022-07-18T15:14:53.632Z,,,1,A,376.50399999984074,response,stim_detected,mousedown,996946.7000000001,996944.9999999999,996551818,996554.4,996568496,996952049,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_44_0,2022-07-18T15:14:53.632Z,,,1,A,2778.1099999998696,completion,,,996947.2000000001,996944.9999999999,994150213,994161.7999999999,994166.89,996952049,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_44,2022-07-18T15:14:53.632Z,,,1,A,2780.409999999916,,,,996947.6,996947.2999999999,994150213,994160.9,994166.89,996952049,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_45_0_0,2022-07-18T15:14:55.824Z,,,0,V,2201.9459999999963,timeout,,,999138.7000000001,999137314,996935372,996948.7999999999,996952049,999153995,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_45_0_1,2022-07-18T15:14:55.923Z,,,0,V,99.36300000001211,timeout,,,999237.9999999999,999236682,999137314,999138.9999999999,999153995,999253358,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_45_0_2,2022-07-18T15:14:56.111Z,,,0,V,170.9419999999227,response,stim_detected,mousedown,999425.7999999999,999424.2999999999,999236682,999238.2000000001,999253358,999437034,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_45_0,2022-07-18T15:14:56.111Z,,,0,V,2472.250999999931,completion,,,999426.1,999424.2999999999,996935372,996948.7000000001,996952049,999437034,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_45,2022-07-18T15:14:56.111Z,,,0,V,2474.250999999931,,,,999426.4,999426.2999999999,996935372,996947.7000000001,996952049,999437034,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_46_0_0,2022-07-18T15:14:58.074Z,,,1,A,1966.8340000000317,timeout,,,1001388.7999999999,1001387199,999420357,999427.6,999437034,1001403868,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_46_0_1,2022-07-18T15:14:58.175Z,,,1,A,101.02500000002328,timeout,,,1001489.7000000001,1001488217,1001387199,1001389.1,1001403868,1001504893,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_46_0_2,2022-07-18T15:14:58.345Z,,,1,A,153.4069999998901,response,stim_detected,mousedown,1001659.7000000001,1001658.2999999999,1001488217,1001489.9999999999,1001504893,1001671834,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_46_0,2022-07-18T15:14:58.345Z,,,1,A,2221.265999999945,completion,,,1001660.1,1001658.2999999999,999420357,999427.4999999999,999437034,1001671834,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_46,2022-07-18T15:14:58.345Z,,,1,A,2223.1660000000848,,,,1001660.4,1001660.2000000001,999420357,999426.6,999437034,1001671834,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_47_0_0,2022-07-18T15:15:00.061Z,,,1,AV,1719.109999999986,timeout,,,1003375.9,1003374254,1001655157,1001661.4999999999,1001671834,1003390944,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_47_0_1,2022-07-18T15:15:00.159Z,,,1,AV,98.73600000003353,timeout,,,1003473.9,1003473003,1003374254,1003376.1,1003390944,1003489.68,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_47_0_2,2022-07-18T15:15:00.349Z,,,1,AV,172.61999999987893,response,stim_detected,mousedown,1003663.7999999999,1003662.2999999999,1003473003,1003474.1,1003489.68,1003673192,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_47_0,2022-07-18T15:15:00.349Z,,,1,AV,1990.4659999998985,completion,,,1003664.6,1003662.2999999999,1001655157,1001661.4,1001671834,1003673192,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_47,2022-07-18T15:15:00.350Z,,,1,AV,1992.9659999998985,,,,1003664.9999999999,1003664.7999999999,1001655157,1001660.6,1001671834,1003673192,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_48_0_0,2022-07-18T15:15:02.112Z,,,1,AV,1769.46399999992,timeout,,,1005427.1,1005425963,1003656515,1003666.2999999999,1003673192,1005442656,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_48_0_1,2022-07-18T15:15:02.210Z,,,1,AV,98.08299999998417,timeout,,,1005524.9999999999,1005524065,1005425963,1005427.4,1005442656,1005540739,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_48_0_2,2022-07-18T15:15:02.372Z,,,1,AV,144.46100000012666,response,stim_detected,mousedown,1005686.7999999999,1005685.2000000001,1005524065,1005525.2999999999,1005540739,1005691186,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_48_0,2022-07-18T15:15:02.372Z,,,1,AV,2012.0080000000307,completion,,,1005687.2999999999,1005685.2000000001,1003656515,1003666.2000000001,1003673192,1005691186,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_48,2022-07-18T15:15:02.372Z,,,1,AV,2014.107999999891,,,,1005687.4999999999,1005687.2999999999,1003656515,1003665.2000000001,1003673192,1005691186,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_49_0_0,2022-07-18T15:15:04.546Z,,,1,A,2185.5019999999786,timeout,,,1007861.1,1007860005,1005674509,1005688.7000000001,1005691186,1007876688,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_49_0_1,2022-07-18T15:15:04.645Z,,,1,A,99.1610000000801,timeout,,,1007960.2000000001,1007959173,1007860005,1007861.2999999999,1007876688,1007975849,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_49_0_2,2022-07-18T15:15:04.860Z,,,1,A,198.25099999993108,response,stim_detected,mousedown,1008175.4999999999,1008174.1,1007959173,1007960.4,1007975849,1008192857,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_49_0,2022-07-18T15:15:04.861Z,,,1,A,2482.9139999999898,completion,,,1008175.9,1008174.1,1005674509,1005688.6,1005691186,1008192857,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_49,2022-07-18T15:15:04.861Z,,,1,A,2484.8139999998966,,,,1008176.2999999999,1008175.9999999999,1005674509,1005687.7000000001,1005691186,1008192857,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_50_0_0,2022-07-18T15:15:06.513Z,,,0,V,1650.6920000000391,timeout,,,1009828.2000000001,1009826875,1008176.18,1008177.7999999999,1008192857,1009843549,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_50_0_1,2022-07-18T15:15:06.613Z,,,0,V,100.28700000001118,timeout,,,1009928.1,1009927.16,1009826875,1009828.4,1009843549,1009943836,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_50_0_2,2022-07-18T15:15:06.814Z,,,0,V,184.26399999996647,response,stim_detected,mousedown,1010129.4999999999,1010128.1,1009927.16,1009928.4,1009943836,1010144162,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_50_0,2022-07-18T15:15:06.815Z,,,0,V,1935.2430000000168,completion,,,1010129.9,1010128.1,1008176.18,1008177.7000000001,1008192857,1010144162,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_50,2022-07-18T15:15:06.815Z,,,0,V,1937.1429999999236,,,,1010130.1,1010129.9999999999,1008176.18,1008176.6,1008192857,1010144162,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_51_0_0,2022-07-18T15:15:08.331Z,,,1,A,1517.613000000012,timeout,,,1011646.2000000001,1011645098,1010127485,1010131.2999999999,1010144162,1011661775,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_51_0_1,2022-07-18T15:15:08.431Z,,,1,A,100.1030000000028,timeout,,,1011746.1,1011745201,1011645098,1011646.4,1011661775,1011761878,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_51_0_2,2022-07-18T15:15:08.669Z,,,1,A,221.1219999998575,response,stim_detected,mousedown,1011984.4999999999,1011982.9999999999,1011745201,1011746.4,1011761878,1011995381,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_51_0,2022-07-18T15:15:08.670Z,,,1,A,1838.8379999998724,completion,,,1011984.9,1011982.9999999999,1010127485,1010131.1,1010144162,1011995381,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_51,2022-07-18T15:15:08.670Z,,,1,A,1840.8379999998724,,,,1011985.2000000001,1011984.9999999999,1010127485,1010130.4,1010144162,1011995381,,black,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_52_0_0,2022-07-18T15:15:10.366Z,,,1,AV,1700.8289999999106,timeout,,,1013681.2999999999,1013679535,1011978704,1011986.2999999999,1011995381,1013696.21,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_52_0_1,2022-07-18T15:15:10.466Z,,,1,AV,100.28800000005867,timeout,,,1013781.2999999999,1013779821,1013679535,1013681.6,1013696.21,1013796498,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_52_0_2,2022-07-18T15:15:10.608Z,,,1,AV,125.6019999999553,response,stim_detected,mousedown,1013923.6,1013922.1,1013779821,1013781.4999999999,1013796498,1013946651,,grey,HA25HA07,36,f,5,0,Psychologie,0,0,0,0,0,,A
